ClientSK;Score_Churn;Classe_Risque
86238;0.0;Faible
86239;0.0;Faible
86240;10.7;Faible
86242;0.0;Faible
86244;0.0;Faible
86245;0.0;Faible
86246;34.8;Modere
86248;25.8;Faible
86249;0.0;Faible
86250;0.0;Faible
86251;56.2;Eleve
86252;0.0;Faible
86253;0.0;Faible
86254;0.0;Faible
86255;0.0;Faible
86256;33.3;Modere
86257;0.0;Faible
86258;0.0;Faible
86260;0.0;Faible
86261;0.0;Faible
86262;48.1;Modere
86263;57.0;Eleve
86264;0.0;Faible
86265;38.9;Modere
86266;6.9;Faible
86267;0.0;Faible
86269;0.0;Faible
86270;28.6;Faible
86271;0.0;Faible
86272;0.0;Faible
86274;0.0;Faible
86275;67.6;Eleve
86276;0.0;Faible
86278;0.0;Faible
86279;0.0;Faible
86281;71.6;Critique
86282;0.0;Faible
86283;0.0;Faible
86284;0.0;Faible
86286;0.0;Faible
86287;0.0;Faible
86288;0.0;Faible
86289;0.0;Faible
86290;0.0;Faible
86291;0.0;Faible
86292;0.0;Faible
86293;0.0;Faible
86294;33.2;Modere
86296;0.0;Faible
86297;0.0;Faible
86298;14.0;Faible
86299;0.0;Faible
86301;0.0;Faible
86302;0.0;Faible
86303;21.3;Faible
86304;0.0;Faible
86305;0.0;Faible
86306;0.0;Faible
86308;0.0;Faible
86309;0.0;Faible
86310;0.0;Faible
86311;0.0;Faible
86313;0.0;Faible
86314;18.8;Faible
86315;0.0;Faible
86318;0.0;Faible
86319;0.0;Faible
86320;0.0;Faible
86321;0.0;Faible
86323;8.5;Faible
86324;0.0;Faible
86325;8.6;Faible
86327;0.0;Faible
86329;34.6;Modere
86331;0.0;Faible
86333;0.0;Faible
86334;61.7;Eleve
86335;34.9;Modere
86336;52.6;Eleve
86337;58.8;Eleve
86338;0.0;Faible
86339;0.0;Faible
86341;0.0;Faible
86342;0.0;Faible
86343;0.0;Faible
86344;0.0;Faible
86346;21.9;Faible
86348;0.0;Faible
86349;0.0;Faible
86350;0.0;Faible
86353;0.0;Faible
86354;0.0;Faible
86355;0.0;Faible
86356;0.0;Faible
86357;0.0;Faible
86359;0.0;Faible
86362;0.0;Faible
86365;0.0;Faible
86366;0.0;Faible
86367;0.0;Faible
86368;0.0;Faible
86369;0.0;Faible
86371;0.0;Faible
86372;0.0;Faible
86373;0.0;Faible
86374;0.0;Faible
86375;0.0;Faible
86376;20.5;Faible
86377;0.0;Faible
86378;0.0;Faible
86379;0.0;Faible
86380;33.1;Modere
86382;14.2;Faible
86384;0.0;Faible
86385;0.0;Faible
86386;0.0;Faible
86387;0.0;Faible
86389;9.8;Faible
86390;44.6;Modere
86391;0.0;Faible
86393;0.0;Faible
86394;0.0;Faible
86395;0.0;Faible
86396;0.0;Faible
86397;15.6;Faible
86398;0.0;Faible
86399;0.0;Faible
86400;0.0;Faible
86401;0.0;Faible
86402;0.0;Faible
86403;0.0;Faible
86405;0.0;Faible
86408;0.0;Faible
86409;0.0;Faible
86410;48.2;Modere
86411;38.8;Modere
86412;0.0;Faible
86413;39.5;Modere
86414;0.0;Faible
86415;0.0;Faible
86416;0.0;Faible
86418;0.0;Faible
86419;7.1;Faible
86420;0.0;Faible
86421;0.0;Faible
86422;30.3;Modere
86423;50.1;Eleve
86424;0.1;Faible
86425;0.0;Faible
86426;0.0;Faible
86427;68.0;Eleve
86428;0.0;Faible
86429;49.4;Modere
86430;0.0;Faible
86431;0.0;Faible
86432;0.0;Faible
86433;0.0;Faible
86434;0.0;Faible
86436;58.7;Eleve
86437;71.2;Critique
86440;0.0;Faible
86441;0.0;Faible
86442;38.5;Modere
86443;14.0;Faible
86444;0.0;Faible
86445;0.0;Faible
86446;0.0;Faible
86449;0.0;Faible
86452;0.1;Faible
86453;14.7;Faible
86454;0.0;Faible
86455;0.0;Faible
86456;52.6;Eleve
86457;64.1;Eleve
86458;0.0;Faible
86460;0.0;Faible
86461;64.3;Eleve
86463;0.0;Faible
86464;0.0;Faible
86465;0.0;Faible
86468;0.0;Faible
86469;0.0;Faible
86470;54.1;Eleve
86472;12.9;Faible
86473;0.0;Faible
86474;0.0;Faible
86475;0.0;Faible
86476;0.0;Faible
86480;0.0;Faible
86481;31.6;Modere
86482;0.0;Faible
86483;0.0;Faible
86487;0.0;Faible
86488;0.0;Faible
86489;0.0;Faible
86490;0.0;Faible
86491;0.0;Faible
86492;0.0;Faible
86495;0.0;Faible
86496;0.1;Faible
86498;27.2;Faible
86500;0.0;Faible
86501;42.4;Modere
86502;77.7;Critique
86503;0.0;Faible
86504;43.5;Modere
86505;0.0;Faible
86506;0.0;Faible
86507;20.7;Faible
86508;64.2;Eleve
86510;0.0;Faible
86511;0.0;Faible
86513;0.0;Faible
86515;0.0;Faible
86516;0.0;Faible
86517;0.0;Faible
86519;0.0;Faible
86520;0.0;Faible
86521;0.0;Faible
86522;0.0;Faible
86523;73.1;Critique
86524;0.0;Faible
86525;0.0;Faible
86526;44.6;Modere
86527;0.0;Faible
86528;0.0;Faible
86530;14.9;Faible
86532;0.0;Faible
86534;0.0;Faible
86535;0.0;Faible
86536;56.1;Eleve
86537;0.0;Faible
86538;0.0;Faible
86540;0.0;Faible
86542;0.0;Faible
86543;0.0;Faible
86544;0.0;Faible
86545;0.0;Faible
86547;0.0;Faible
86548;0.0;Faible
86549;0.0;Faible
86550;0.0;Faible
86554;0.0;Faible
86555;0.0;Faible
86556;0.0;Faible
86557;0.0;Faible
86558;0.0;Faible
86559;0.0;Faible
86560;37.7;Modere
86561;61.3;Eleve
86562;0.0;Faible
86563;0.0;Faible
86564;0.0;Faible
86565;0.0;Faible
86566;27.9;Faible
86567;36.0;Modere
86568;0.0;Faible
86570;0.0;Faible
86571;0.0;Faible
86572;0.0;Faible
86573;82.8;Critique
86574;0.0;Faible
86575;36.2;Modere
86576;0.0;Faible
86577;0.0;Faible
86578;0.0;Faible
86579;46.9;Modere
86581;0.0;Faible
86582;34.2;Modere
86583;0.0;Faible
86584;0.2;Faible
86585;0.0;Faible
86586;0.0;Faible
86587;0.0;Faible
86588;0.0;Faible
86589;0.0;Faible
86590;0.0;Faible
86591;0.0;Faible
86592;0.0;Faible
86594;0.0;Faible
86595;0.0;Faible
86597;48.0;Modere
86598;0.0;Faible
86599;0.0;Faible
86600;0.0;Faible
86601;0.0;Faible
86603;30.6;Modere
86606;7.1;Faible
86607;0.0;Faible
86608;0.0;Faible
86609;0.0;Faible
86611;0.0;Faible
86612;0.0;Faible
86614;0.0;Faible
86615;0.0;Faible
86617;0.0;Faible
86618;52.3;Eleve
86619;33.6;Modere
86620;16.2;Faible
86621;61.5;Eleve
86622;0.0;Faible
86624;0.0;Faible
86625;0.0;Faible
86627;15.6;Faible
86628;0.0;Faible
86629;0.0;Faible
86630;0.0;Faible
86631;28.7;Faible
86633;31.4;Modere
86636;6.3;Faible
86638;0.0;Faible
86639;0.0;Faible
86640;35.4;Modere
86642;0.0;Faible
86644;0.0;Faible
86645;0.0;Faible
86647;7.7;Faible
86648;11.7;Faible
86649;0.0;Faible
86650;0.0;Faible
86651;5.9;Faible
86652;0.0;Faible
86654;0.0;Faible
86655;10.1;Faible
86656;12.2;Faible
86658;0.0;Faible
86659;0.0;Faible
86661;0.0;Faible
86662;0.0;Faible
86663;0.0;Faible
86664;0.0;Faible
86665;0.0;Faible
86666;54.4;Eleve
86667;0.0;Faible
86669;0.0;Faible
86670;16.6;Faible
86671;0.0;Faible
86673;0.0;Faible
86674;27.6;Faible
86675;0.0;Faible
86676;0.0;Faible
86677;0.0;Faible
86678;12.2;Faible
86679;0.0;Faible
86680;0.0;Faible
86683;39.3;Modere
86685;0.0;Faible
86686;0.0;Faible
86687;9.8;Faible
86689;0.0;Faible
86690;35.3;Modere
86691;0.0;Faible
86692;15.4;Faible
86693;49.6;Modere
86695;21.3;Faible
86696;0.0;Faible
86697;0.0;Faible
86701;0.0;Faible
86703;33.6;Modere
86704;0.0;Faible
86705;0.0;Faible
86707;0.0;Faible
86708;0.0;Faible
86709;59.3;Eleve
86711;0.0;Faible
86714;0.0;Faible
86715;11.9;Faible
86716;46.4;Modere
86717;49.4;Modere
86718;0.0;Faible
86719;0.0;Faible
86721;0.0;Faible
86722;0.0;Faible
86723;0.0;Faible
86724;0.0;Faible
86726;0.0;Faible
86727;0.0;Faible
86728;0.0;Faible
86729;0.0;Faible
86730;0.0;Faible
86731;0.0;Faible
86732;0.0;Faible
86733;36.6;Modere
86734;0.0;Faible
86735;0.0;Faible
86736;0.0;Faible
86737;0.0;Faible
86738;16.8;Faible
86739;0.0;Faible
86740;0.0;Faible
86742;0.0;Faible
86743;0.0;Faible
86744;41.7;Modere
86746;0.0;Faible
86747;0.0;Faible
86749;0.0;Faible
86750;0.0;Faible
86751;0.0;Faible
86753;0.0;Faible
86755;0.0;Faible
86756;0.0;Faible
86757;0.0;Faible
86758;0.0;Faible
86759;0.0;Faible
86760;21.2;Faible
86761;0.0;Faible
86762;0.0;Faible
86763;0.0;Faible
86764;0.0;Faible
86767;0.0;Faible
86768;0.0;Faible
86769;0.0;Faible
86770;0.0;Faible
86771;0.0;Faible
86772;0.0;Faible
86773;0.0;Faible
86775;0.0;Faible
86776;0.0;Faible
86777;0.0;Faible
86778;0.0;Faible
86780;0.0;Faible
86782;63.3;Eleve
86783;0.0;Faible
86784;0.0;Faible
86785;0.0;Faible
86786;17.4;Faible
86788;0.0;Faible
86789;0.0;Faible
86790;0.0;Faible
86791;0.0;Faible
86794;0.0;Faible
86797;13.9;Faible
86798;0.0;Faible
86799;0.0;Faible
86800;0.0;Faible
86801;0.0;Faible
86802;66.6;Eleve
86803;0.0;Faible
86804;0.0;Faible
86806;0.0;Faible
86807;0.0;Faible
86808;5.7;Faible
86809;0.0;Faible
86810;0.0;Faible
86811;0.0;Faible
86812;0.0;Faible
86814;0.0;Faible
86815;0.0;Faible
86817;0.0;Faible
86818;0.0;Faible
86819;0.0;Faible
86820;0.0;Faible
86821;0.0;Faible
86823;0.0;Faible
86824;22.5;Faible
86825;0.0;Faible
86826;0.0;Faible
86827;0.0;Faible
86829;0.0;Faible
86832;0.0;Faible
86833;0.0;Faible
86834;13.0;Faible
86835;0.0;Faible
86837;0.0;Faible
86838;0.0;Faible
86839;0.0;Faible
86841;12.7;Faible
86842;58.7;Eleve
86843;0.0;Faible
86844;0.0;Faible
86847;0.0;Faible
86849;0.0;Faible
86850;0.0;Faible
86851;0.0;Faible
86853;0.0;Faible
86854;0.0;Faible
86855;0.0;Faible
86856;0.0;Faible
86857;60.4;Eleve
86859;0.0;Faible
86860;0.0;Faible
86861;0.0;Faible
86862;6.6;Faible
86863;0.0;Faible
86864;0.0;Faible
86866;66.6;Eleve
86867;0.0;Faible
86868;0.0;Faible
86869;40.8;Modere
86870;0.0;Faible
86871;0.1;Faible
86872;0.0;Faible
86873;36.2;Modere
86874;0.0;Faible
86875;0.0;Faible
86876;0.0;Faible
86877;0.1;Faible
86878;0.0;Faible
86879;0.0;Faible
86880;0.0;Faible
86881;0.0;Faible
86882;0.0;Faible
86883;0.0;Faible
86884;0.0;Faible
86885;0.0;Faible
86886;0.0;Faible
86887;0.0;Faible
86888;0.0;Faible
86889;0.0;Faible
86890;34.5;Modere
86893;0.0;Faible
86894;0.0;Faible
86895;0.0;Faible
86896;0.0;Faible
86897;0.0;Faible
86898;0.0;Faible
86900;0.0;Faible
86901;4.3;Faible
86902;0.0;Faible
86904;0.0;Faible
86905;0.0;Faible
86906;45.8;Modere
86907;0.0;Faible
86908;24.4;Faible
86909;21.1;Faible
86910;43.1;Modere
86911;0.4;Faible
86912;0.0;Faible
86913;0.0;Faible
86914;22.9;Faible
86916;19.7;Faible
86917;43.0;Modere
86918;0.0;Faible
86919;0.0;Faible
86920;86.5;Critique
86921;0.0;Faible
86923;0.0;Faible
86924;0.0;Faible
86925;0.0;Faible
86926;0.0;Faible
86927;0.0;Faible
86928;0.0;Faible
86929;0.0;Faible
86930;0.0;Faible
86931;0.0;Faible
86932;0.0;Faible
86933;0.0;Faible
86935;0.0;Faible
86936;75.7;Critique
86938;89.1;Critique
86940;0.0;Faible
86941;0.0;Faible
86942;0.0;Faible
86944;19.8;Faible
86945;0.0;Faible
86946;0.0;Faible
86947;0.0;Faible
86948;0.0;Faible
86949;77.7;Critique
86950;0.0;Faible
86951;28.9;Faible
86953;0.0;Faible
86954;0.0;Faible
86955;0.0;Faible
86956;0.0;Faible
86958;0.0;Faible
86959;0.0;Faible
86960;0.0;Faible
86961;0.0;Faible
86962;0.0;Faible
86963;0.0;Faible
86964;0.0;Faible
86965;0.0;Faible
86966;0.0;Faible
86967;6.9;Faible
86968;0.0;Faible
86970;0.0;Faible
86971;0.0;Faible
86972;24.4;Faible
86973;0.0;Faible
86974;0.0;Faible
86975;0.0;Faible
86976;0.0;Faible
86977;0.0;Faible
86978;0.0;Faible
86979;0.0;Faible
86981;0.0;Faible
86982;0.0;Faible
86984;0.0;Faible
86985;0.0;Faible
86986;0.0;Faible
86987;0.0;Faible
86988;0.0;Faible
86989;0.0;Faible
86990;0.0;Faible
86991;72.4;Critique
86993;72.8;Critique
86994;5.9;Faible
86995;0.0;Faible
86996;12.6;Faible
86997;0.0;Faible
86998;0.0;Faible
86999;0.0;Faible
87000;0.0;Faible
87001;67.1;Eleve
87002;0.0;Faible
87003;0.0;Faible
87004;0.0;Faible
87006;0.0;Faible
87007;78.6;Critique
87008;0.0;Faible
87009;52.7;Eleve
87011;0.0;Faible
87015;23.5;Faible
87016;0.0;Faible
87018;0.0;Faible
87020;34.3;Modere
87021;0.0;Faible
87022;0.0;Faible
87023;0.0;Faible
87024;0.0;Faible
87025;0.0;Faible
87026;0.0;Faible
87028;0.0;Faible
87029;0.0;Faible
87030;0.0;Faible
87031;0.0;Faible
87032;7.5;Faible
87034;0.0;Faible
87035;0.0;Faible
87038;0.0;Faible
87039;0.0;Faible
87041;0.0;Faible
87044;0.0;Faible
87045;0.0;Faible
87046;0.1;Faible
87047;0.0;Faible
87049;0.0;Faible
87050;0.0;Faible
87051;38.1;Modere
87052;0.0;Faible
87053;0.0;Faible
87054;0.0;Faible
87055;0.0;Faible
87056;72.5;Critique
87057;0.0;Faible
87058;52.5;Eleve
87059;0.0;Faible
87060;30.8;Modere
87061;33.6;Modere
87062;0.0;Faible
87063;0.0;Faible
87064;74.0;Critique
87065;0.0;Faible
87066;0.0;Faible
87067;0.0;Faible
87069;0.0;Faible
87070;0.0;Faible
87071;0.0;Faible
87074;0.0;Faible
87075;0.0;Faible
87076;0.0;Faible
87077;0.0;Faible
87078;15.0;Faible
87079;0.0;Faible
87080;0.0;Faible
87083;47.7;Modere
87084;0.0;Faible
87085;65.7;Eleve
87086;0.0;Faible
87087;0.0;Faible
87088;0.0;Faible
87089;28.6;Faible
87090;0.0;Faible
87091;35.9;Modere
87092;0.0;Faible
87093;0.0;Faible
87094;0.0;Faible
87095;0.0;Faible
87096;0.0;Faible
87097;0.0;Faible
87098;0.0;Faible
87099;0.0;Faible
87100;0.0;Faible
87101;0.0;Faible
87102;0.0;Faible
87103;0.0;Faible
87104;0.0;Faible
87105;0.0;Faible
87106;0.0;Faible
87108;0.0;Faible
87109;0.0;Faible
87110;67.3;Eleve
87111;0.0;Faible
87112;0.0;Faible
87113;0.0;Faible
87114;49.0;Modere
87115;22.9;Faible
87116;7.7;Faible
87117;0.0;Faible
87119;0.0;Faible
87120;0.0;Faible
87121;0.0;Faible
87123;0.0;Faible
87125;0.0;Faible
87128;0.0;Faible
87129;0.0;Faible
87130;76.1;Critique
87131;0.0;Faible
87132;0.0;Faible
87133;0.0;Faible
87135;59.5;Eleve
87136;0.0;Faible
87137;0.0;Faible
87138;0.0;Faible
87139;40.0;Modere
87141;0.0;Faible
87142;0.0;Faible
87145;0.0;Faible
87146;0.0;Faible
87147;0.0;Faible
87148;0.0;Faible
87149;0.0;Faible
87150;0.0;Faible
87153;0.0;Faible
87154;0.0;Faible
87155;0.0;Faible
87156;0.0;Faible
87157;0.0;Faible
87158;9.9;Faible
87159;0.0;Faible
87160;0.0;Faible
87161;0.0;Faible
87163;0.0;Faible
87164;0.0;Faible
87165;50.1;Eleve
87166;0.0;Faible
87167;58.6;Eleve
87170;0.0;Faible
87171;0.0;Faible
87172;0.0;Faible
87173;34.2;Modere
87174;0.0;Faible
87176;0.0;Faible
87177;0.0;Faible
87178;0.0;Faible
87179;0.0;Faible
87182;0.0;Faible
87183;0.0;Faible
87184;0.0;Faible
87185;38.9;Modere
87186;0.0;Faible
87187;0.0;Faible
87188;0.0;Faible
87189;57.7;Eleve
87190;0.0;Faible
87191;0.0;Faible
87192;0.0;Faible
87193;0.0;Faible
87194;0.0;Faible
87198;0.0;Faible
87201;0.0;Faible
87202;21.3;Faible
87208;0.0;Faible
87209;0.0;Faible
87210;0.0;Faible
87211;0.0;Faible
87213;0.0;Faible
87214;15.5;Faible
87215;0.0;Faible
87216;43.3;Modere
87217;16.7;Faible
87218;0.0;Faible
87221;0.0;Faible
87222;22.8;Faible
87223;0.0;Faible
87225;0.0;Faible
87226;47.1;Modere
87227;0.0;Faible
87228;0.0;Faible
87229;56.1;Eleve
87230;68.3;Eleve
87231;0.0;Faible
87232;0.0;Faible
87234;0.0;Faible
87236;0.0;Faible
87238;0.0;Faible
87239;0.0;Faible
87240;0.0;Faible
87241;72.3;Critique
87242;0.0;Faible
87243;0.0;Faible
87244;0.0;Faible
87245;0.0;Faible
87246;0.0;Faible
87248;34.5;Modere
87249;0.0;Faible
87250;0.0;Faible
87251;0.0;Faible
87252;0.0;Faible
87254;0.0;Faible
87257;0.0;Faible
87258;0.0;Faible
87259;0.0;Faible
87260;0.0;Faible
87262;62.8;Eleve
87263;61.5;Eleve
87265;26.0;Faible
87267;38.5;Modere
87269;0.0;Faible
87270;47.4;Modere
87271;30.8;Modere
87272;0.0;Faible
87274;0.0;Faible
87275;0.0;Faible
87276;0.0;Faible
87277;0.0;Faible
87279;0.0;Faible
87280;0.0;Faible
87281;0.0;Faible
87283;0.0;Faible
87285;0.0;Faible
87286;0.0;Faible
87287;0.0;Faible
87288;0.0;Faible
87289;0.0;Faible
87290;0.1;Faible
87291;0.0;Faible
87292;0.0;Faible
87293;0.0;Faible
87294;0.0;Faible
87295;18.3;Faible
87296;0.0;Faible
87297;0.0;Faible
87298;0.0;Faible
87299;0.0;Faible
87300;0.0;Faible
87302;50.3;Eleve
87303;0.0;Faible
87304;0.0;Faible
87307;0.0;Faible
87308;0.0;Faible
87309;0.0;Faible
87310;0.0;Faible
87311;0.0;Faible
87313;0.0;Faible
87314;64.4;Eleve
87315;0.0;Faible
87317;0.0;Faible
87318;0.0;Faible
87319;25.5;Faible
87320;0.0;Faible
87321;0.0;Faible
87322;0.0;Faible
87323;0.0;Faible
87324;65.1;Eleve
87325;0.0;Faible
87327;0.0;Faible
87328;26.0;Faible
87329;47.8;Modere
87330;0.0;Faible
87331;0.0;Faible
87332;0.0;Faible
87334;28.7;Faible
87336;0.0;Faible
87337;0.0;Faible
87339;0.0;Faible
87340;0.0;Faible
87342;0.0;Faible
87343;0.0;Faible
87344;0.0;Faible
87345;0.0;Faible
87348;0.0;Faible
87349;27.7;Faible
87350;0.0;Faible
87351;30.9;Modere
87352;0.0;Faible
87353;51.8;Eleve
87355;0.0;Faible
87356;0.0;Faible
87357;0.0;Faible
87358;0.0;Faible
87359;0.0;Faible
87360;42.1;Modere
87362;0.0;Faible
87363;0.0;Faible
87364;0.0;Faible
87366;0.0;Faible
87368;3.0;Faible
87369;0.0;Faible
87370;0.0;Faible
87371;0.0;Faible
87372;36.3;Modere
87376;0.0;Faible
87377;0.0;Faible
87378;17.3;Faible
87381;0.0;Faible
87385;0.0;Faible
87386;0.0;Faible
87389;0.0;Faible
87390;0.0;Faible
87391;0.0;Faible
87393;0.0;Faible
87394;5.4;Faible
87395;0.0;Faible
87396;0.0;Faible
87397;0.0;Faible
87398;0.0;Faible
87399;0.0;Faible
87400;42.0;Modere
87401;0.0;Faible
87402;0.0;Faible
87403;0.0;Faible
87404;10.6;Faible
87405;0.0;Faible
87406;0.0;Faible
87408;0.0;Faible
87409;0.0;Faible
87410;0.0;Faible
87411;0.0;Faible
87412;60.2;Eleve
87413;0.0;Faible
87414;0.0;Faible
87415;0.0;Faible
87416;0.0;Faible
87417;0.0;Faible
87419;0.0;Faible
87420;0.0;Faible
87421;0.0;Faible
87422;0.0;Faible
87423;0.0;Faible
87424;0.0;Faible
87426;0.0;Faible
87427;0.0;Faible
87428;0.0;Faible
87429;0.0;Faible
87430;71.4;Critique
87431;0.0;Faible
87432;20.3;Faible
87433;0.0;Faible
87434;0.0;Faible
87436;0.0;Faible
87437;0.0;Faible
87440;0.0;Faible
87441;0.0;Faible
87442;0.0;Faible
87443;0.0;Faible
87444;6.4;Faible
87445;0.0;Faible
87447;0.0;Faible
87448;0.0;Faible
87449;14.1;Faible
87451;43.8;Modere
87452;0.0;Faible
87454;0.0;Faible
87455;0.0;Faible
87456;71.4;Critique
87458;0.0;Faible
87459;0.0;Faible
87460;0.0;Faible
87461;44.8;Modere
87462;0.0;Faible
87463;0.0;Faible
87464;0.0;Faible
87465;0.0;Faible
87466;0.0;Faible
87467;81.0;Critique
87468;0.0;Faible
87469;33.9;Modere
87470;0.0;Faible
87471;0.0;Faible
87472;0.0;Faible
87473;0.0;Faible
87474;66.9;Eleve
87475;38.4;Modere
87476;0.0;Faible
87477;37.3;Modere
87478;0.0;Faible
87481;0.0;Faible
87482;0.0;Faible
87483;0.0;Faible
87484;0.0;Faible
87485;2.3;Faible
87486;0.0;Faible
87487;0.0;Faible
87488;0.0;Faible
87489;0.0;Faible
87490;42.4;Modere
87491;0.0;Faible
87494;0.0;Faible
87496;0.0;Faible
87497;0.0;Faible
87498;0.0;Faible
87499;0.0;Faible
87500;0.0;Faible
87501;0.0;Faible
87502;0.0;Faible
87504;0.0;Faible
87505;0.0;Faible
87506;0.0;Faible
87507;29.2;Faible
87508;0.0;Faible
87509;0.0;Faible
87510;0.0;Faible
87511;0.0;Faible
87513;0.0;Faible
87515;0.0;Faible
87517;0.0;Faible
87520;25.2;Faible
87522;0.0;Faible
87523;0.0;Faible
87524;0.0;Faible
87525;0.0;Faible
87526;0.0;Faible
87528;0.0;Faible
87530;0.0;Faible
87532;0.0;Faible
87534;29.0;Faible
87535;0.0;Faible
87536;29.7;Faible
87539;0.0;Faible
87540;0.0;Faible
87541;16.4;Faible
87542;0.0;Faible
87544;39.7;Modere
87547;0.0;Faible
87549;0.0;Faible
87550;0.0;Faible
87551;62.2;Eleve
87552;0.0;Faible
87554;0.0;Faible
87555;15.9;Faible
87558;0.0;Faible
87559;0.0;Faible
87561;23.6;Faible
87562;0.0;Faible
87563;0.0;Faible
87565;0.0;Faible
87566;0.0;Faible
87567;0.0;Faible
87568;0.0;Faible
87569;0.0;Faible
87572;0.0;Faible
87573;38.4;Modere
87574;0.0;Faible
87575;0.0;Faible
87576;0.0;Faible
87578;30.5;Modere
87579;4.6;Faible
87581;12.3;Faible
87582;0.0;Faible
87583;0.0;Faible
87585;0.0;Faible
87587;0.0;Faible
87588;0.0;Faible
87589;71.6;Critique
87590;0.0;Faible
87591;0.0;Faible
87593;0.0;Faible
87594;0.0;Faible
87595;0.0;Faible
87596;0.0;Faible
87597;0.0;Faible
87598;0.0;Faible
87599;25.5;Faible
87600;0.0;Faible
87601;0.0;Faible
87602;0.0;Faible
87603;0.0;Faible
87605;0.0;Faible
87606;60.2;Eleve
87607;0.0;Faible
87608;47.1;Modere
87611;0.0;Faible
87614;51.7;Eleve
87615;0.0;Faible
87618;0.0;Faible
87619;0.0;Faible
87620;0.0;Faible
87621;31.8;Modere
87622;31.9;Modere
87623;0.0;Faible
87624;0.0;Faible
87625;0.0;Faible
87626;0.0;Faible
87627;0.0;Faible
87628;51.4;Eleve
87629;44.7;Modere
87630;0.0;Faible
87632;0.0;Faible
87633;39.9;Modere
87634;0.0;Faible
87635;0.0;Faible
87636;0.0;Faible
87637;0.0;Faible
87639;0.0;Faible
87640;0.0;Faible
87641;0.0;Faible
87642;32.6;Modere
87643;0.0;Faible
87646;0.0;Faible
87647;69.8;Eleve
87648;6.7;Faible
87650;0.0;Faible
87651;0.0;Faible
87653;6.2;Faible
87655;0.0;Faible
87656;0.0;Faible
87657;0.0;Faible
87658;0.0;Faible
87659;0.0;Faible
87660;0.0;Faible
87661;0.0;Faible
87662;0.0;Faible
87663;0.0;Faible
87664;0.0;Faible
87665;0.0;Faible
87666;0.0;Faible
87667;0.0;Faible
87668;0.0;Faible
87672;0.0;Faible
87673;0.0;Faible
87674;16.6;Faible
87676;0.0;Faible
87677;0.0;Faible
87678;40.7;Modere
87679;0.0;Faible
87680;0.0;Faible
87681;0.0;Faible
87682;0.0;Faible
87683;0.0;Faible
87684;26.2;Faible
87685;0.0;Faible
87687;0.0;Faible
87689;0.0;Faible
87690;0.0;Faible
87691;23.0;Faible
87692;0.0;Faible
87693;0.0;Faible
87694;30.2;Modere
87695;0.0;Faible
87696;0.0;Faible
87697;0.0;Faible
87698;38.3;Modere
87699;0.0;Faible
87700;8.0;Faible
87701;11.7;Faible
87702;0.0;Faible
87703;0.0;Faible
87704;0.0;Faible
87706;22.1;Faible
87707;0.0;Faible
87708;49.9;Modere
87709;0.0;Faible
87710;0.0;Faible
87711;59.8;Eleve
87712;0.0;Faible
87713;0.0;Faible
87714;0.0;Faible
87715;0.0;Faible
87716;13.3;Faible
87718;0.0;Faible
87719;0.0;Faible
87720;0.0;Faible
87722;0.0;Faible
87726;0.0;Faible
87728;0.0;Faible
87731;19.1;Faible
87732;0.0;Faible
87733;0.0;Faible
87734;0.0;Faible
87735;0.0;Faible
87736;0.0;Faible
87738;0.0;Faible
87739;0.0;Faible
87740;72.9;Critique
87743;7.0;Faible
87744;0.0;Faible
87745;0.0;Faible
87746;30.1;Modere
87747;27.3;Faible
87748;1.8;Faible
87751;0.0;Faible
87753;0.0;Faible
87754;0.0;Faible
87755;0.0;Faible
87756;7.8;Faible
87757;0.0;Faible
87759;0.0;Faible
87760;0.0;Faible
87761;0.0;Faible
87762;0.0;Faible
87763;28.8;Faible
87764;0.0;Faible
87765;0.0;Faible
87766;0.0;Faible
87767;0.0;Faible
87768;0.0;Faible
87770;0.0;Faible
87771;0.0;Faible
87772;0.0;Faible
87773;0.0;Faible
87774;0.0;Faible
87775;0.0;Faible
87776;0.0;Faible
87777;0.0;Faible
87778;0.0;Faible
87779;0.0;Faible
87780;0.0;Faible
87781;0.0;Faible
87782;0.0;Faible
87783;0.0;Faible
87784;0.0;Faible
87785;0.0;Faible
87787;0.0;Faible
87788;0.0;Faible
87789;0.0;Faible
87790;26.7;Faible
87791;66.3;Eleve
87795;0.0;Faible
87796;0.0;Faible
87797;75.2;Critique
87799;71.6;Critique
87800;0.0;Faible
87801;0.0;Faible
87802;0.0;Faible
87803;0.0;Faible
87805;0.0;Faible
87806;14.1;Faible
87807;0.0;Faible
87808;0.0;Faible
87809;0.0;Faible
87810;0.0;Faible
87811;0.0;Faible
87813;0.0;Faible
87814;0.0;Faible
87815;76.9;Critique
87816;0.0;Faible
87817;0.0;Faible
87818;0.0;Faible
87820;0.0;Faible
87821;0.0;Faible
87822;0.0;Faible
87824;0.1;Faible
87826;0.0;Faible
87827;22.8;Faible
87828;0.0;Faible
87830;0.0;Faible
87832;0.0;Faible
87833;0.0;Faible
87834;0.0;Faible
87835;0.0;Faible
87836;7.1;Faible
87837;27.8;Faible
87838;0.0;Faible
87839;0.0;Faible
87840;0.0;Faible
87841;26.7;Faible
87842;49.0;Modere
87844;0.0;Faible
87845;0.0;Faible
87846;0.0;Faible
87847;0.0;Faible
87848;0.0;Faible
87849;0.0;Faible
87850;0.0;Faible
